id,date,value
Natural Gas (Dry) Production,2015-10-01,2.385117
Natural Gas (Dry) Production,2015-11-01,3.1251633333333335
Natural Gas (Dry) Production,2015-12-01,3.865209666666667
Natural Gas (Dry) Production,2016-01-01,4.605256000000001
Natural Gas (Dry) Production,2016-02-01,4.532633000000001
Natural Gas (Dry) Production,2016-03-01,2.371122
Natural Gas (Dry) Production,2016-04-01,2.293033
Natural Gas (Dry) Production,2016-05-01,2.342478
Natural Gas (Dry) Production,2016-06-01,2.245198
Natural Gas (Dry) Production,2016-07-01,2.33902
Natural Gas (Dry) Production,2016-08-01,2.320472
Natural Gas (Dry) Production,2016-09-01,2.230743
Natural Gas (Dry) Production,2016-10-01,2.296068
Natural Gas (Dry) Production,2016-11-01,3.112333333333333
Natural Gas (Dry) Production,2016-12-01,3.9285986666666664
Natural Gas (Dry) Production,2017-01-01,4.744864
Natural Gas (Dry) Production,2017-02-01,4.621628
Natural Gas (Dry) Production,2017-03-01,2.349859
Natural Gas (Dry) Production,2017-04-01,2.276851
Natural Gas (Dry) Production,2017-05-01,2.352708
Natural Gas (Dry) Production,2017-06-01,2.298884
Natural Gas (Dry) Production,2017-07-01,2.400012
Natural Gas (Dry) Production,2017-08-01,2.398663
Natural Gas (Dry) Production,2017-09-01,2.361885
Natural Gas (Dry) Production,2017-10-01,2.483981
Natural Gas (Dry) Production,2017-11-01,3.4307383333333332
Natural Gas (Dry) Production,2017-12-01,4.3774956666666665
Natural Gas (Dry) Production,2018-01-01,5.324253
Natural Gas (Dry) Production,2018-02-01,5.206271
Natural Gas (Dry) Production,2018-03-01,2.611912
Natural Gas (Dry) Production,2018-04-01,2.523365
Natural Gas (Dry) Production,2018-05-01,2.637459
Natural Gas (Dry) Production,2018-06-01,2.565296
Natural Gas (Dry) Production,2018-07-01,2.7036
Natural Gas (Dry) Production,2018-08-01,2.758128
Natural Gas (Dry) Production,2018-09-01,2.712942
Natural Gas (Dry) Production,2018-10-01,2.838922
Natural Gas (Dry) Production,2018-11-01,3.8584866666666664
Natural Gas (Dry) Production,2018-12-01,4.878051333333333
Natural Gas (Dry) Production,2019-01-01,5.897615999999999
Natural Gas Plant Liquids Production,2010-01-01,0.45238100000000003
Natural Gas Plant Liquids Production,2010-02-01,0.439712
Natural Gas Plant Liquids Production,2010-03-01,0.229944
Natural Gas Plant Liquids Production,2010-04-01,0.220908
Natural Gas Plant Liquids Production,2010-05-01,0.231566
Natural Gas Plant Liquids Production,2010-06-01,0.219329
Natural Gas Plant Liquids Production,2010-07-01,0.220808
Natural Gas Plant Liquids Production,2010-08-01,0.229358
Natural Gas Plant Liquids Production,2010-09-01,0.225478
Natural Gas Plant Liquids Production,2010-10-01,0.235346
Natural Gas Plant Liquids Production,2010-11-01,0.319756
Natural Gas Plant Liquids Production,2010-12-01,0.404166
Natural Gas Plant Liquids Production,2011-01-01,0.488576
Natural Gas Plant Liquids Production,2011-02-01,0.462179
Natural Gas Plant Liquids Production,2011-03-01,0.243078
Natural Gas Plant Liquids Production,2011-04-01,0.234367
Natural Gas Plant Liquids Production,2011-05-01,0.247405
Natural Gas Plant Liquids Production,2011-06-01,0.234525
Natural Gas Plant Liquids Production,2011-07-01,0.244372
Natural Gas Plant Liquids Production,2011-08-01,0.246705
Natural Gas Plant Liquids Production,2011-09-01,0.232663
Natural Gas Plant Liquids Production,2011-10-01,0.256206
Natural Gas Plant Liquids Production,2011-11-01,0.3501836666666666
Natural Gas Plant Liquids Production,2011-12-01,0.4441613333333333
Natural Gas Plant Liquids Production,2012-01-01,0.5381389999999999
Natural Gas Plant Liquids Production,2012-02-01,0.518456
Natural Gas Plant Liquids Production,2012-03-01,0.265264
Natural Gas Plant Liquids Production,2012-04-01,0.256058
Natural Gas Plant Liquids Production,2012-05-01,0.266212
Natural Gas Plant Liquids Production,2012-06-01,0.251673
Natural Gas Plant Liquids Production,2012-07-01,0.258781
Natural Gas Plant Liquids Production,2012-08-01,0.263718
Natural Gas Plant Liquids Production,2012-09-01,0.265003
Natural Gas Plant Liquids Production,2012-10-01,0.278823
Natural Gas Plant Liquids Production,2012-11-01,0.374769
Natural Gas Plant Liquids Production,2012-12-01,0.47071500000000005
Natural Gas Plant Liquids Production,2013-01-01,0.5666610000000001
Natural Gas Plant Liquids Production,2013-02-01,0.552207
Natural Gas Plant Liquids Production,2013-03-01,0.279509
Natural Gas Plant Liquids Production,2013-04-01,0.273612
Natural Gas Plant Liquids Production,2013-05-01,0.287587
Natural Gas Plant Liquids Production,2013-06-01,0.2767
Natural Gas Plant Liquids Production,2013-07-01,0.294566
Natural Gas Plant Liquids Production,2013-08-01,0.305446
Natural Gas Plant Liquids Production,2013-09-01,0.303874
Natural Gas Plant Liquids Production,2013-10-01,0.311223
Natural Gas Plant Liquids Production,2013-11-01,0.42226600000000003
Natural Gas Plant Liquids Production,2013-12-01,0.533309
Natural Gas Plant Liquids Production,2014-01-01,0.644352
Natural Gas Plant Liquids Production,2014-02-01,0.6323840000000001
Natural Gas Plant Liquids Production,2014-03-01,0.319272
Natural Gas Plant Liquids Production,2014-04-01,0.322162
Natural Gas Plant Liquids Production,2014-05-01,0.333504
Natural Gas Plant Liquids Production,2014-06-01,0.337868
Natural Gas Plant Liquids Production,2014-07-01,0.351475
Natural Gas Plant Liquids Production,2014-08-01,0.354525
Natural Gas Plant Liquids Production,2014-09-01,0.348869
Natural Gas Plant Liquids Production,2014-10-01,0.360673
Natural Gas Plant Liquids Production,2014-11-01,0.484611
Natural Gas Plant Liquids Production,2014-12-01,0.608549
Natural Gas Plant Liquids Production,2015-01-01,0.732487
Natural Gas Plant Liquids Production,2015-02-01,0.713485
Natural Gas Plant Liquids Production,2015-03-01,0.368147
Natural Gas Plant Liquids Production,2015-04-01,0.371523
Natural Gas Plant Liquids Production,2015-05-01,0.379514
Natural Gas Plant Liquids Production,2015-06-01,0.365297
Natural Gas Plant Liquids Production,2015-07-01,0.381602
Natural Gas Plant Liquids Production,2015-08-01,0.388844
Natural Gas Plant Liquids Production,2015-09-01,0.378314
Natural Gas Plant Liquids Production,2015-10-01,0.39678
Natural Gas Plant Liquids Production,2015-11-01,0.5206500000000001
Natural Gas Plant Liquids Production,2015-12-01,0.64452
Natural Gas Plant Liquids Production,2016-01-01,0.76839
Natural Gas Plant Liquids Production,2016-02-01,0.732316
Natural Gas Plant Liquids Production,2016-03-01,0.400344
Natural Gas Plant Liquids Production,2016-04-01,0.389031
Natural Gas Plant Liquids Production,2016-05-01,0.413402
Natural Gas Plant Liquids Production,2016-06-01,0.399059
Natural Gas Plant Liquids Production,2016-07-01,0.405763
Natural Gas Plant Liquids Production,2016-08-01,0.383975
Natural Gas Plant Liquids Production,2016-09-01,0.373442
Natural Gas Plant Liquids Production,2016-10-01,0.399062
Natural Gas Plant Liquids Production,2016-11-01,0.5410543333333333
Natural Gas Plant Liquids Production,2016-12-01,0.6830466666666667
Natural Gas Plant Liquids Production,2017-01-01,0.8250390000000001
Natural Gas Plant Liquids Production,2017-02-01,0.8118179999999999
Natural Gas Plant Liquids Production,2017-03-01,0.412646
Natural Gas Plant Liquids Production,2017-04-01,0.399007
Natural Gas Plant Liquids Production,2017-05-01,0.422257
Natural Gas Plant Liquids Production,2017-06-01,0.412559
Natural Gas Plant Liquids Production,2017-07-01,0.427968
Natural Gas Plant Liquids Production,2017-08-01,0.421408
Natural Gas Plant Liquids Production,2017-09-01,0.404295
Natural Gas Plant Liquids Production,2017-10-01,0.450099
Natural Gas Plant Liquids Production,2017-11-01,0.6068846666666666
Natural Gas Plant Liquids Production,2017-12-01,0.7636703333333332
Natural Gas Plant Liquids Production,2018-01-01,0.9204559999999999
Natural Gas Plant Liquids Production,2018-02-01,0.907381
Natural Gas Plant Liquids Production,2018-03-01,0.467577
Natural Gas Plant Liquids Production,2018-04-01,0.461706
Natural Gas Plant Liquids Production,2018-05-01,0.484455
Natural Gas Plant Liquids Production,2018-06-01,0.467189
Natural Gas Plant Liquids Production,2018-07-01,0.495565
Natural Gas Plant Liquids Production,2018-08-01,0.512256
Natural Gas Plant Liquids Production,2018-09-01,0.499684
Natural Gas Plant Liquids Production,2018-10-01,0.510705
Natural Gas Plant Liquids Production,2018-11-01,0.6903623333333333
Natural Gas Plant Liquids Production,2018-12-01,0.8700196666666666
Natural Gas Plant Liquids Production,2019-01-01,1.049677
Nuclear Electric Power Production,2010-01-01,1.413367
Nuclear Electric Power Production,2010-02-01,1.452083
Nuclear Electric Power Production,2010-03-01,0.675562
Nuclear Electric Power Production,2010-04-01,0.602151
Nuclear Electric Power Production,2010-05-01,0.696713
Nuclear Electric Power Production,2010-06-01,0.713885
Nuclear Electric Power Production,2010-07-01,0.75164
Nuclear Electric Power Production,2010-08-01,0.748093
Nuclear Electric Power Production,2010-09-01,0.725068
Nuclear Electric Power Production,2010-10-01,0.655872
Nuclear Electric Power Production,2010-11-01,0.91586
Nuclear Electric Power Production,2010-12-01,1.175848
Nuclear Electric Power Production,2011-01-01,1.4358360000000001
Nuclear Electric Power Production,2011-02-01,1.429659
Nuclear Electric Power Production,2011-03-01,0.687083
Nuclear Electric Power Production,2011-04-01,0.570783
Nuclear Electric Power Production,2011-05-01,0.596583
Nuclear Electric Power Production,2011-06-01,0.682987
Nuclear Electric Power Production,2011-07-01,0.757017
Nuclear Electric Power Production,2011-08-01,0.746487
Nuclear Electric Power Production,2011-09-01,0.699506
Nuclear Electric Power Production,2011-10-01,0.662758
Nuclear Electric Power Production,2011-11-01,0.8927636666666665
Nuclear Electric Power Production,2011-12-01,1.1227693333333333
Nuclear Electric Power Production,2012-01-01,1.3527749999999998
Nuclear Electric Power Production,2012-02-01,1.3877410000000001
Nuclear Electric Power Production,2012-03-01,0.646854
Nuclear Electric Power Production,2012-04-01,0.585471
Nuclear Electric Power Production,2012-05-01,0.650551
Nuclear Electric Power Production,2012-06-01,0.682603
Nuclear Electric Power Production,2012-07-01,0.724406
Nuclear Electric Power Production,2012-08-01,0.729361
Nuclear Electric Power Production,2012-09-01,0.67601
Nuclear Electric Power Production,2012-10-01,0.626049
Nuclear Electric Power Production,2012-11-01,0.8923819999999999
Nuclear Electric Power Production,2012-12-01,1.158715
Nuclear Electric Power Production,2013-01-01,1.4250479999999999
Nuclear Electric Power Production,2013-02-01,1.387387
Nuclear Electric Power Production,2013-03-01,0.657737
Nuclear Electric Power Production,2013-04-01,0.593157
Nuclear Electric Power Production,2013-05-01,0.6567
Nuclear Electric Power Production,2013-06-01,0.694124
Nuclear Electric Power Production,2013-07-01,0.737064
Nuclear Electric Power Production,2013-08-01,0.745477
Nuclear Electric Power Production,2013-09-01,0.687533
Nuclear Electric Power Production,2013-10-01,0.660205
Nuclear Electric Power Production,2013-11-01,0.9223063333333333
Nuclear Electric Power Production,2013-12-01,1.1844076666666665
Nuclear Electric Power Production,2014-01-01,1.446509
Nuclear Electric Power Production,2014-02-01,1.42244
Nuclear Electric Power Production,2014-03-01,0.652611
Nuclear Electric Power Production,2014-04-01,0.589726
Nuclear Electric Power Production,2014-05-01,0.658367
Nuclear Electric Power Production,2014-06-01,0.712658
Nuclear Electric Power Production,2014-07-01,0.752422
Nuclear Electric Power Production,2014-08-01,0.743936
Nuclear Electric Power Production,2014-09-01,0.706343
Nuclear Electric Power Production,2014-10-01,0.652547
Nuclear Electric Power Production,2014-11-01,0.9040163333333333
Nuclear Electric Power Production,2014-12-01,1.1554856666666666
Nuclear Electric Power Production,2015-01-01,1.406955
Nuclear Electric Power Production,2015-02-01,1.391909
Nuclear Electric Power Production,2015-03-01,0.67503
Nuclear Electric Power Production,2015-04-01,0.625226
Nuclear Electric Power Production,2015-05-01,0.688414
Nuclear Electric Power Production,2015-06-01,0.716542
Nuclear Electric Power Production,2015-07-01,0.746829
Nuclear Electric Power Production,2015-08-01,0.75732
Nuclear Electric Power Production,2015-09-01,0.69521
Nuclear Electric Power Production,2015-10-01,0.633451
Nuclear Electric Power Production,2015-11-01,0.9023813333333333
Nuclear Electric Power Production,2015-12-01,1.1713116666666665
Nuclear Electric Power Production,2016-01-01,1.440242
Nuclear Electric Power Production,2016-02-01,1.436026
Nuclear Electric Power Production,2016-03-01,0.691851
Nuclear Electric Power Production,2016-04-01,0.656112
Nuclear Electric Power Production,2016-05-01,0.696324
Nuclear Electric Power Production,2016-06-01,0.702587
Nuclear Electric Power Production,2016-07-01,0.735784
Nuclear Electric Power Production,2016-08-01,0.748095
Nuclear Electric Power Production,2016-09-01,0.684522
Nuclear Electric Power Production,2016-10-01,0.63521
Nuclear Electric Power Production,2016-11-01,0.910648
Nuclear Electric Power Production,2016-12-01,1.186086
Nuclear Electric Power Production,2017-01-01,1.461524
Nuclear Electric Power Production,2017-02-01,1.4356019999999998
Nuclear Electric Power Production,2017-03-01,0.68081
Nuclear Electric Power Production,2017-04-01,0.593479
Nuclear Electric Power Production,2017-05-01,0.64127
Nuclear Electric Power Production,2017-06-01,0.700866
Nuclear Electric Power Production,2017-07-01,0.745875
Nuclear Electric Power Production,2017-08-01,0.757067
Nuclear Electric Power Production,2017-09-01,0.712236
Nuclear Electric Power Production,2017-10-01,0.690239
Nuclear Electric Power Production,2017-11-01,0.9431923333333333
Nuclear Electric Power Production,2017-12-01,1.1961456666666666
Nuclear Electric Power Production,2018-01-01,1.449099
Nuclear Electric Power Production,2018-02-01,1.4265569999999999
Nuclear Electric Power Production,2018-03-01,0.700826
Nuclear Electric Power Production,2018-04-01,0.618237
Nuclear Electric Power Production,2018-05-01,0.703833
Nuclear Electric Power Production,2018-06-01,0.728583
Nuclear Electric Power Production,2018-07-01,0.757528
Nuclear Electric Power Production,2018-08-01,0.755713
Nuclear Electric Power Production,2018-09-01,0.676697
Nuclear Electric Power Production,2018-10-01,0.620995
Nuclear Electric Power Production,2018-11-01,0.893724
Nuclear Electric Power Production,2018-12-01,1.1664530000000002
Nuclear Electric Power Production,2019-01-01,1.4391820000000002
Solar Energy Production,2010-01-01,0.01071
Solar Energy Production,2010-02-01,0.010671
Solar Energy Production,2010-03-01,0.007135
Solar Energy Production,2010-04-01,0.008142
Solar Energy Production,2010-05-01,0.009273
Solar Energy Production,2010-06-01,0.009566
Solar Energy Production,2010-07-01,0.009814
Solar Energy Production,2010-08-01,0.00968
Solar Energy Production,2010-09-01,0.008779
Solar Energy Production,2010-10-01,0.007514
Solar Energy Production,2010-11-01,0.009407333333333334
Solar Energy Production,2010-12-01,0.011300666666666667
Solar Energy Production,2011-01-01,0.013194000000000001
Solar Energy Production,2011-02-01,0.013829999999999999
Solar Energy Production,2011-03-01,0.008813
Solar Energy Production,2011-04-01,0.009997
Solar Energy Production,2011-05-01,0.01113
Solar Energy Production,2011-06-01,0.011526
Solar Energy Production,2011-07-01,0.011684
Solar Energy Production,2011-08-01,0.011952
Solar Energy Production,2011-09-01,0.010674
Solar Energy Production,2011-10-01,0.009628
Solar Energy Production,2011-11-01,0.012697
Solar Energy Production,2011-12-01,0.015766000000000002
Solar Energy Production,2012-01-01,0.018835
Solar Energy Production,2012-02-01,0.019307
Solar Energy Production,2012-03-01,0.011678
Solar Energy Production,2012-04-01,0.013478
Solar Energy Production,2012-05-01,0.015933
Solar Energy Production,2012-06-01,0.016651
Solar Energy Production,2012-07-01,0.017063
Solar Energy Production,2012-08-01,0.016478
Solar Energy Production,2012-09-01,0.015384
Solar Energy Production,2012-10-01,0.014153
Solar Energy Production,2012-11-01,0.018765999999999998
Solar Energy Production,2012-12-01,0.023378999999999997
Solar Energy Production,2013-01-01,0.027992
Solar Energy Production,2013-02-01,0.029502
Solar Energy Production,2013-03-01,0.017039
Solar Energy Production,2013-04-01,0.018627
Solar Energy Production,2013-05-01,0.020722
Solar Energy Production,2013-06-01,0.02197
Solar Energy Production,2013-07-01,0.022251
Solar Energy Production,2013-08-01,0.023202
Solar Energy Production,2013-09-01,0.021998
Solar Energy Production,2013-10-01,0.021221
Solar Energy Production,2013-11-01,0.02801
Solar Energy Production,2013-12-01,0.034799
Solar Energy Production,2014-01-01,0.041588
Solar Energy Production,2014-02-01,0.039289000000000004
Solar Energy Production,2014-03-01,0.026187
Solar Energy Production,2014-04-01,0.029029
Solar Energy Production,2014-05-01,0.033086
Solar Energy Production,2014-06-01,0.034867
Solar Energy Production,2014-07-01,0.034299
Solar Energy Production,2014-08-01,0.035031
Solar Energy Production,2014-09-01,0.033184
Solar Energy Production,2014-10-01,0.03086
Solar Energy Production,2014-11-01,0.037471333333333336
Solar Energy Production,2014-12-01,0.044082666666666666
Solar Energy Production,2015-01-01,0.050694
Solar Energy Production,2015-02-01,0.052281
Solar Energy Production,2015-03-01,0.034925
Solar Energy Production,2015-04-01,0.039575
Solar Energy Production,2015-05-01,0.042535
Solar Energy Production,2015-06-01,0.043229
Solar Energy Production,2015-07-01,0.044959
Solar Energy Production,2015-08-01,0.045266
Solar Energy Production,2015-09-01,0.038976
Solar Energy Production,2015-10-01,0.034293
Solar Energy Production,2015-11-01,0.045355999999999994
Solar Energy Production,2015-12-01,0.056419
Solar Energy Production,2016-01-01,0.067482
Solar Energy Production,2016-02-01,0.072236
Solar Energy Production,2016-03-01,0.043408
Solar Energy Production,2016-04-01,0.048072
Solar Energy Production,2016-05-01,0.05533
Solar Energy Production,2016-06-01,0.056391
Solar Energy Production,2016-07-01,0.061656999999999997
Solar Energy Production,2016-08-01,0.061142
Solar Energy Production,2016-09-01,0.055455
Solar Energy Production,2016-10-01,0.049045
Solar Energy Production,2016-11-01,0.06084233333333333
Solar Energy Production,2016-12-01,0.07263966666666666
Solar Energy Production,2017-01-01,0.084437
Solar Energy Production,2017-02-01,0.087356
Solar Energy Production,2017-03-01,0.065102
Solar Energy Production,2017-04-01,0.071374
Solar Energy Production,2017-05-01,0.082185
Solar Energy Production,2017-06-01,0.085986
Solar Energy Production,2017-07-01,0.081763
Solar Energy Production,2017-08-01,0.079021
Solar Energy Production,2017-09-01,0.073142
Solar Energy Production,2017-10-01,0.06656
Solar Energy Production,2017-11-01,0.07908933333333333
Solar Energy Production,2017-12-01,0.09161866666666667
Solar Energy Production,2018-01-01,0.104148
Solar Energy Production,2018-02-01,0.103828
Solar Energy Production,2018-03-01,0.073556
Solar Energy Production,2018-04-01,0.086122
Solar Energy Production,2018-05-01,0.096405
Solar Energy Production,2018-06-01,0.102097
Solar Energy Production,2018-07-01,0.097077
Solar Energy Production,2018-08-01,0.095071
Solar Energy Production,2018-09-01,0.08451
Solar Energy Production,2018-10-01,0.072291
Solar Energy Production,2018-11-01,0.086605
Solar Energy Production,2018-12-01,0.100919
Solar Energy Production,2019-01-01,0.115233
Wind Energy Production,2010-01-01,0.161969
Wind Energy Production,2010-02-01,0.141376
Wind Energy Production,2010-03-01,0.083795
Wind Energy Production,2010-04-01,0.095262
Wind Energy Production,2010-05-01,0.084853
Wind Energy Production,2010-06-01,0.078526
Wind Energy Production,2010-07-01,0.065598
Wind Energy Production,2010-08-01,0.065227
Wind Energy Production,2010-09-01,0.069321
Wind Energy Production,2010-10-01,0.0775
Wind Energy Production,2010-11-01,0.11964333333333332
Wind Energy Production,2010-12-01,0.16178666666666663
Wind Energy Production,2011-01-01,0.20393
Wind Energy Production,2011-02-01,0.205079
Wind Energy Production,2011-03-01,0.102452
Wind Energy Production,2011-04-01,0.120689
Wind Energy Production,2011-05-01,0.114378
Wind Energy Production,2011-06-01,0.106731
Wind Energy Production,2011-07-01,0.07276
Wind Energy Production,2011-08-01,0.072613
Wind Energy Production,2011-09-01,0.066739
Wind Energy Production,2011-10-01,0.102265
Wind Energy Production,2011-11-01,0.148368
Wind Energy Production,2011-12-01,0.194471
Wind Energy Production,2012-01-01,0.240574
Wind Energy Production,2012-02-01,0.243386
Wind Energy Production,2012-03-01,0.133476
Wind Energy Production,2012-04-01,0.120941
Wind Energy Production,2012-05-01,0.119336
Wind Energy Production,2012-06-01,0.113928
Wind Energy Production,2012-07-01,0.083946
Wind Energy Production,2012-08-01,0.08059
Wind Energy Production,2012-09-01,0.083642
Wind Energy Production,2012-10-01,0.120241
Wind Energy Production,2012-11-01,0.17729366666666665
Wind Energy Production,2012-12-01,0.23434633333333332
Wind Energy Production,2013-01-01,0.29139899999999996
Wind Energy Production,2013-02-01,0.267555
Wind Energy Production,2013-03-01,0.150325
Wind Energy Production,2013-04-01,0.166741
Wind Energy Production,2013-05-01,0.154933
Wind Energy Production,2013-06-01,0.131171
Wind Energy Production,2013-07-01,0.105844
Wind Energy Production,2013-08-01,0.091917
Wind Energy Production,2013-09-01,0.111382
Wind Energy Production,2013-10-01,0.130092
Wind Energy Production,2013-11-01,0.20331466666666664
Wind Energy Production,2013-12-01,0.2765373333333333
Wind Energy Production,2014-01-01,0.34975999999999996
Wind Energy Production,2014-02-01,0.273126
Wind Energy Production,2014-03-01,0.168668
Wind Energy Production,2014-04-01,0.177224
Wind Energy Production,2014-05-01,0.148369
Wind Energy Production,2014-06-01,0.150247
Wind Energy Production,2014-07-01,0.115902
Wind Energy Production,2014-08-01,0.096722
Wind Energy Production,2014-09-01,0.109553
Wind Energy Production,2014-10-01,0.13797
Wind Energy Production,2014-11-01,0.20021666666666665
Wind Energy Production,2014-12-01,0.2624633333333333
Wind Energy Production,2015-01-01,0.32471
Wind Energy Production,2015-02-01,0.326351
Wind Energy Production,2015-03-01,0.142655
Wind Energy Production,2015-04-01,0.166504
Wind Energy Production,2015-05-01,0.159833
Wind Energy Production,2015-06-01,0.125073
Wind Energy Production,2015-07-01,0.127442
Wind Energy Production,2015-08-01,0.121893
Wind Energy Production,2015-09-01,0.130201
Wind Energy Production,2015-10-01,0.152646
Wind Energy Production,2015-11-01,0.218309
Wind Energy Production,2015-12-01,0.283972
Wind Energy Production,2016-01-01,0.34963500000000003
Wind Energy Production,2016-02-01,0.39959500000000003
Wind Energy Production,2016-03-01,0.202545
Wind Energy Production,2016-04-01,0.192019
Wind Energy Production,2016-05-01,0.174004
Wind Energy Production,2016-06-01,0.150513
Wind Energy Production,2016-07-01,0.162653
Wind Energy Production,2016-08-01,0.125457
Wind Energy Production,2016-09-01,0.151438
Wind Energy Production,2016-10-01,0.187736
Wind Energy Production,2016-11-01,0.2584806666666667
Wind Energy Production,2016-12-01,0.32922533333333337
Wind Energy Production,2017-01-01,0.39997000000000005
Wind Energy Production,2017-02-01,0.40806
Wind Energy Production,2017-03-01,0.237056
Wind Energy Production,2017-04-01,0.233807
Wind Energy Production,2017-05-01,0.212522
Wind Energy Production,2017-06-01,0.185566
Wind Energy Production,2017-07-01,0.148514
Wind Energy Production,2017-08-01,0.127866
Wind Energy Production,2017-09-01,0.165021
Wind Energy Production,2017-10-01,0.224509
Wind Energy Production,2017-11-01,0.29416699999999996
Wind Energy Production,2017-12-01,0.36382499999999995
Wind Energy Production,2018-01-01,0.433483
Wind Energy Production,2018-02-01,0.43240100000000004
Wind Energy Production,2018-03-01,0.240926
Wind Energy Production,2018-04-01,0.240627
Wind Energy Production,2018-05-01,0.218069
Wind Energy Production,2018-06-01,0.224895
Wind Energy Production,2018-07-01,0.14973
Wind Energy Production,2018-08-01,0.180682
Wind Energy Production,2018-09-01,0.168603
Wind Energy Production,2018-10-01,0.192949
Wind Energy Production,2018-11-01,0.275523
Wind Energy Production,2018-12-01,0.358097
Wind Energy Production,2019-01-01,0.44067100000000003
